Domain,Url,Url occurences,Common?,Domain Type
www.te.gob.mx,https://www.te.gob.mx/candidaturas-independientes/mnci,3,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/candidaturas-independientes/mnci,3,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/eje/,1,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/eje/,1,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/ccje/Archivos/Propaganda_electoral.pdf,2,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/ccje/Archivos/Propaganda_electoral.pdf,2,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/eje/front/Carrera,2,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/eje/front/Carrera,2,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/eje/media/files/7eb51746768a49c.pdf,1,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/eje/media/files/7eb51746768a49c.pdf,1,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/editorial_service/media/pdf/150420241322026820.pdf,1,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/editorial_service/media/pdf/150420241322026820.pdf,1,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/ccje/Archivos/Articulo_134.pdf,1,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/ccje/Archivos/Articulo_134.pdf,1,no,Mexico
www.vote411.org,https://www.vote411.org/es/connecticut,2,yes,Organization
www.vote411.org,https://www.vote411.org/es/connecticut,2,yes,Organization
www.vote411.org,https://www.vote411.org/es/new-jersey,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/new-jersey,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/georgia,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/georgia,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/new-york,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/new-york,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/florida,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/florida,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/illinois,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/illinois,1,yes,Organization
www.vote411.org,https://www.vote411.org/es,1,yes,Organization
www.vote411.org,https://www.vote411.org/es,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/ballot,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/ballot,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/california,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/california,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/colorado,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/colorado,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/arizona,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/arizona,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/search-by-topic,3,yes,Organization
www.vote411.org,https://www.vote411.org/es/search-by-topic,3,yes,Organization
www.vote411.org,https://www.vote411.org/es/wisconsin,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/wisconsin,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/washington,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/washington,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/texas,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/texas,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/virginia,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/virginia,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/north-carolina,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/north-carolina,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/maryland,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/maryland,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/about,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/about,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/massachusetts,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/massachusetts,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/kansas,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/kansas,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/missouri,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/missouri,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/upcoming/44/events,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/upcoming/44/events,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/idaho,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/idaho,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/new-mexico,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/new-mexico,1,yes,Organization
www.vote411.org,https://www.vote411.org/,1,yes,Organization
www.vote411.org,https://www.vote411.org/,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/nevada,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/nevada,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/pennsylvania,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/pennsylvania,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/rhode-island,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/rhode-island,1,yes,Organization
www.vote411.org,https://www.vote411.org/new-york,1,yes,Organization
www.vote411.org,https://www.vote411.org/new-york,1,yes,Organization
www.vote411.org,https://www.vote411.org/massachusetts,1,yes,Organization
www.vote411.org,https://www.vote411.org/massachusetts,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/michigan,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/michigan,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/nebraska,1,yes,Organization
www.vote411.org,https://www.vote411.org/es/nebraska,1,yes,Organization
www.rtve.es,https://www.rtve.es/noticias/20241024/elecciones-eeuu-2024-allan-luchtman-historiador-cuesta-gobernar/16292215.shtml,5,no,News
www.rtve.es,https://www.rtve.es/noticias/20241024/elecciones-eeuu-2024-allan-luchtman-historiador-cuesta-gobernar/16292215.shtml,5,no,News
www.rtve.es,https://www.rtve.es/noticias/20241026/washington-post-decide-no-respaldar-a-ningun-candidato-elecciones-presidenciales-eeuu-por-primera-vez-decadas/16304351.shtml,1,no,News
www.rtve.es,https://www.rtve.es/noticias/20241026/washington-post-decide-no-respaldar-a-ningun-candidato-elecciones-presidenciales-eeuu-por-primera-vez-decadas/16304351.shtml,1,no,News
www.rtve.es,https://www.rtve.es/noticias/20241019/elecciones-estados-unidos-2024-cuando-quienes-candidatos-estados-claves/16284085.shtml,2,no,News
www.rtve.es,https://www.rtve.es/noticias/20241019/elecciones-estados-unidos-2024-cuando-quienes-candidatos-estados-claves/16284085.shtml,2,no,News
www.rtve.es,https://www.rtve.es/noticias/elecciones-estados-unidos,2,no,News
www.rtve.es,https://www.rtve.es/noticias/elecciones-estados-unidos,2,no,News
www.rtve.es,https://www.rtve.es/noticias/20240822/encuestas-elecciones-estados-unidos-kamala-harris-donald-trump/16223710.shtml,3,no,News
www.rtve.es,https://www.rtve.es/noticias/20240822/encuestas-elecciones-estados-unidos-kamala-harris-donald-trump/16223710.shtml,3,no,News
www.rtve.es,https://www.rtve.es/noticias/20241019/estados-unidos-elige-5-noviembre-a-su-proximo-presidente-fechas-clave-hasta-llegar-a-urnas/16292759.shtml,3,no,News
www.rtve.es,https://www.rtve.es/noticias/20241019/estados-unidos-elige-5-noviembre-a-su-proximo-presidente-fechas-clave-hasta-llegar-a-urnas/16292759.shtml,3,no,News
es.epcountyvotes.com,https://es.epcountyvotes.com/voter-information/early-voting-locations,5,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/voter-information/early-voting-locations,5,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/maps/state-house-of-representatives-and-congressional-maps,3,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/maps/state-house-of-representatives-and-congressional-maps,3,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/elected-officials-and-candidate-information/candidate-information,3,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/elected-officials-and-candidate-information/candidate-information,3,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/voter-information/civilian-ballot-by-mail,3,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/voter-information/civilian-ballot-by-mail,3,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/elections-workers/election-surveys,2,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/elections-workers/election-surveys,2,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/maps/school-districts,1,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/maps/school-districts,1,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/maps/city-representatives-map,2,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/maps/city-representatives-map,2,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/voter-information/current-election,2,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/voter-information/current-election,2,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/voter-information/election-day-vote-centers,1,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/voter-information/election-day-vote-centers,1,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/,1,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/,1,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/voter-information/dashboard,1,no,County
es.epcountyvotes.com,https://es.epcountyvotes.com/voter-information/dashboard,1,no,County
www.latimes.com,https://www.latimes.com/espanol/eeuu/articulo/2024-08-14/arizona-y-missouri-se-unen-a-5-estados-e-incluiran-el-aborto-en-la-boleta-cuales-son-los-otros,3,no,News
www.latimes.com,https://www.latimes.com/espanol/eeuu/articulo/2024-08-14/arizona-y-missouri-se-unen-a-5-estados-e-incluiran-el-aborto-en-la-boleta-cuales-son-los-otros,3,no,News
www.latimes.com,https://www.latimes.com/espanol/eeuu/articulo/2024-10-19/como-los-pronosticadores-electorales-se-convirtieron-en-profetas-politicos-en-eeuu,4,no,News
www.latimes.com,https://www.latimes.com/espanol/eeuu/articulo/2024-10-19/como-los-pronosticadores-electorales-se-convirtieron-en-profetas-politicos-en-eeuu,4,no,News
www.latimes.com,https://www.latimes.com/espanol/eeuu/articulo/2024-10-21/encuesta-de-ap-norc-muestra-division-de-votantes-sobre-si-trump-o-harris-pueden-arreglar-economia,2,no,News
www.latimes.com,https://www.latimes.com/espanol/eeuu/articulo/2024-10-21/encuesta-de-ap-norc-muestra-division-de-votantes-sobre-si-trump-o-harris-pueden-arreglar-economia,2,no,News
www.latimes.com,https://www.latimes.com/espanol/california/articulo/2024-08-27/mas-de-200-asistentes-de-candidatos-republicanos-anteriores-respaldan-a-kamala-harris,2,no,News
www.latimes.com,https://www.latimes.com/espanol/california/articulo/2024-08-27/mas-de-200-asistentes-de-candidatos-republicanos-anteriores-respaldan-a-kamala-harris,2,no,News
www.latimes.com,https://www.latimes.com/espanol/eeuu/articulo/2024-10-04/melania-trump-revela-su-apoyo-al-aborto-antes-de-la-publicacion-de-su-autobiografia,3,no,News
www.latimes.com,https://www.latimes.com/espanol/eeuu/articulo/2024-10-04/melania-trump-revela-su-apoyo-al-aborto-antes-de-la-publicacion-de-su-autobiografia,3,no,News
www.latimes.com,https://www.latimes.com/espanol/california/articulo/2024-08-24/oppenheimer-quien-ganara-las-elecciones-de-noviembre,3,no,News
www.latimes.com,https://www.latimes.com/espanol/california/articulo/2024-08-24/oppenheimer-quien-ganara-las-elecciones-de-noviembre,3,no,News
www.latimes.com,https://www.latimes.com/espanol/eeuu/articulo/2024-10-25/los-medios-de-comunicacion-no-organizan-las-elecciones-de-eeuu-por-que-anuncian-a-los-ganadores,2,no,News
www.latimes.com,https://www.latimes.com/espanol/eeuu/articulo/2024-10-25/los-medios-de-comunicacion-no-organizan-las-elecciones-de-eeuu-por-que-anuncian-a-los-ganadores,2,no,News
www.latimes.com,https://www.latimes.com/espanol/noticas-mas/articulo/2024-10-11/el-aborto-es-el-tema-electoral-que-mas-preocupa-a-mujeres-estadounidenses-menores-de-30-anos,3,no,News
www.latimes.com,https://www.latimes.com/espanol/noticas-mas/articulo/2024-10-11/el-aborto-es-el-tema-electoral-que-mas-preocupa-a-mujeres-estadounidenses-menores-de-30-anos,3,no,News
www.latimes.com,https://www.latimes.com/espanol/california/articulo/2024-10-16/quiere-seguir-los-resultados-de-las-elecciones-de-eeuu-como-un-profesional-esto-debe-considerar,1,no,News
www.latimes.com,https://www.latimes.com/espanol/california/articulo/2024-10-16/quiere-seguir-los-resultados-de-las-elecciones-de-eeuu-como-un-profesional-esto-debe-considerar,1,no,News
www.latimes.com,https://www.latimes.com/espanol/california/articulo/2024-10-24/donde-estan-los-votantes-que-podrian-decidir-la-eleccion-presidencial-de-estados-unidos,3,no,News
www.latimes.com,https://www.latimes.com/espanol/california/articulo/2024-10-24/donde-estan-los-votantes-que-podrian-decidir-la-eleccion-presidencial-de-estados-unidos,3,no,News
myvote.wi.gov,https://myvote.wi.gov/es-es/Find-My-Polling-Place,4,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Find-My-Polling-Place,4,yes,Government
myvote.wi.gov,https://myvote.wi.gov/en-us/Find-My-Polling-Place,1,yes,Government
myvote.wi.gov,https://myvote.wi.gov/en-us/Find-My-Polling-Place,1,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Voter-Deadlines,1,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Voter-Deadlines,1,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/My-Polling-Place,1,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/My-Polling-Place,1,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Register-To-Vote,3,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Register-To-Vote,3,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/My-Voter-Info,3,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/My-Voter-Info,3,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Track-My-Ballot,2,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Track-My-Ballot,2,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Inicio/a/w,1,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Inicio/a/w,1,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Vote-Absentee-by-Mail,3,yes,Government
myvote.wi.gov,https://myvote.wi.gov/es-es/Vote-Absentee-by-Mail,3,yes,Government
www.miamidade.gov,https://www.miamidade.gov/elections/library/vote-by-mail-faqs-sp.pdf,4,no,Government
www.miamidade.gov,https://www.miamidade.gov/elections/library/vote-by-mail-faqs-sp.pdf,4,no,Government
www.miamidade.gov,https://www.miamidade.gov/elections/library/sample-ballots/2024-11-05-general-election-sample-ballot.pdf,4,no,Government
www.miamidade.gov,https://www.miamidade.gov/elections/library/sample-ballots/2024-11-05-general-election-sample-ballot.pdf,4,no,Government
www.miamidade.gov,https://www.miamidade.gov/earlyvoting/,1,no,Government
www.miamidade.gov,https://www.miamidade.gov/earlyvoting/,1,no,Government
www.miamidade.gov,https://www.miamidade.gov/elections/library/guidelines/voter-information-guide-spa.pdf,2,no,Government
www.miamidade.gov,https://www.miamidade.gov/elections/library/guidelines/voter-information-guide-spa.pdf,2,no,Government
www.miamidade.gov,https://www.miamidade.gov/global/service.page?Mduid_service=ser1518638765310782,1,no,Government
www.miamidade.gov,https://www.miamidade.gov/global/service.page?Mduid_service=ser1518638765310782,1,no,Government
www.miamidade.gov,https://www.miamidade.gov/elections/s_ballots/6-28-11_sb.pdf,1,no,Government
www.miamidade.gov,https://www.miamidade.gov/elections/s_ballots/6-28-11_sb.pdf,1,no,Government
www.miamidade.gov,https://www.miamidade.gov/elections/library/instructions/vote-by-mail-ballot-request-policy-sp.pdf,1,no,Government
www.miamidade.gov,https://www.miamidade.gov/elections/library/instructions/vote-by-mail-ballot-request-policy-sp.pdf,1,no,Government
portalanterior.ine.mx,https://portalanterior.ine.mx/archivos3/portal/historico/contenido/Informacion_Electoral/,2,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/archivos3/portal/historico/contenido/Informacion_Electoral/,2,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/archivos3/portal/historico/contenido/Estados/EleccionesLocales/,3,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/archivos3/portal/historico/contenido/Estados/EleccionesLocales/,3,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/archivos3/portal/historico/contenido/interiores/Menu_Principal-id-DESPEN_Que_es/,3,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/archivos3/portal/historico/contenido/interiores/Menu_Principal-id-DESPEN_Que_es/,3,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/documentos/Reforma_Electoral/camp/duracion_cofipe.pdf,2,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/documentos/Reforma_Electoral/camp/duracion_cofipe.pdf,2,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/archivos3/portal/historico/contenido/Historico_de_Resultados_Electorales/,1,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/archivos3/portal/historico/contenido/Historico_de_Resultados_Electorales/,1,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/archivos2/portal/PartidosPoliticos/Fiscalizacion_y_rendicion_de_cuentas/Candidatos.html,1,no,Mexico
portalanterior.ine.mx,https://portalanterior.ine.mx/archivos2/portal/PartidosPoliticos/Fiscalizacion_y_rendicion_de_cuentas/Candidatos.html,1,no,Mexico
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Vote-Centers,4,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Vote-Centers,4,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/Placed-Election-Judges/Voting-FAQ,1,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/Placed-Election-Judges/Voting-FAQ,1,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/Voting-by-Mail,1,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/Voting-by-Mail,1,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/Whats-on-my-Ballot,3,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/Whats-on-my-Ballot,3,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Candidates,3,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Candidates,3,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Election-Results/Live-Results,2,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Election-Results/Live-Results,2,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/Election-Information,2,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/Election-Information,2,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter,2,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter,2,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Election-Results,1,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Election-Results,1,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/View-information-for-upcoming-Elections,2,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/View-information-for-upcoming-Elections,2,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/Voting-by-Mail/Mail-Ballot-Application-FAQ-es-US,1,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Voter/Voting-by-Mail/Mail-Ballot-Application-FAQ-es-US,1,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Contact-Us,1,no,County
www.harrisvotes.com,https://www.harrisvotes.com/es-us/Contact-Us,1,no,County
www.pa.gov,https://www.pa.gov/en/agencies/vote/recursos-en-espanol/voter-registration-spanish.html,3,no,Government
www.pa.gov,https://www.pa.gov/en/agencies/vote/recursos-en-espanol/voter-registration-spanish.html,3,no,Government
www.pa.gov,https://www.pa.gov/en/agencies/vote/recursos-en-espanol/voter-support-spanish/voting-at-a-polling-place-spanish.html,2,no,Government
www.pa.gov,https://www.pa.gov/en/agencies/vote/recursos-en-espanol/voter-support-spanish/voting-at-a-polling-place-spanish.html,2,no,Government
www.pa.gov,https://www.pa.gov/en/agencies/vote/recursos-en-espanol/elections-spanish/upcoming-elections-spanish.html,3,no,Government
www.pa.gov,https://www.pa.gov/en/agencies/vote/recursos-en-espanol/elections-spanish/upcoming-elections-spanish.html,3,no,Government
www.pa.gov,https://www.pa.gov/en/agencies/vote/recursos-en-espanol/elections-spanish/types-of-elections-spanish.html,2,no,Government
www.pa.gov,https://www.pa.gov/en/agencies/vote/recursos-en-espanol/elections-spanish/types-of-elections-spanish.html,2,no,Government
www.pa.gov,https://www.pa.gov/en/agencies/vote/recursos-en-espanol/voter-support-spanish/mail-ballot-availability-spanish.html,1,no,Government
www.pa.gov,https://www.pa.gov/en/agencies/vote/recursos-en-espanol/voter-support-spanish/mail-ballot-availability-spanish.html,1,no,Government
www.pa.gov,https://www.pa.gov/content/dam/copapwp-pagov/en/vote/resources/documents-and-forms/Voter_Registration_Application_Spanish.pdf,1,no,Government
www.pa.gov,https://www.pa.gov/content/dam/copapwp-pagov/en/vote/resources/documents-and-forms/Voter_Registration_Application_Spanish.pdf,1,no,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/where-and-how,2,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/where-and-how,2,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california/spanish/where-how-vote,2,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california/spanish/where-how-vote,2,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california/spanish,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california/spanish,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/voter-registration/vote-mail,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/voter-registration/vote-mail,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california/spanish/election-dates-resources,2,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california/spanish/election-dates-resources,2,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/elections/polling-place,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/elections/polling-place,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/upcoming-elections/general-election-nov-5-2024,4,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/upcoming-elections/general-election-nov-5-2024,4,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/upcoming-elections/general-election-nov-5-2024/key-dates-deadlines,3,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/upcoming-elections/general-election-nov-5-2024/key-dates-deadlines,3,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/voting-resources/county-elections-offices,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/voting-resources/county-elections-offices,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/ballot-status/wheres-my-ballot,2,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/ballot-status/wheres-my-ballot,2,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/polling-place,2,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/polling-place,2,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/ballot-status,1,yes,Government
www.sos.ca.gov,https://www.sos.ca.gov/es/elections/ballot-status,1,yes,Government
ocvote.gov,https://ocvote.gov/es/faqs/online-candidate-filing-faqs,4,no,Government
ocvote.gov,https://ocvote.gov/es/faqs/online-candidate-filing-faqs,4,no,Government
ocvote.gov,https://ocvote.gov/fileadmin/vc/lang/es/about.html,2,no,Government
ocvote.gov,https://ocvote.gov/fileadmin/vc/lang/es/about.html,2,no,Government
ocvote.gov,https://ocvote.gov/es/maps-and-gis,1,no,Government
ocvote.gov,https://ocvote.gov/es/maps-and-gis,1,no,Government
ocvote.gov,https://ocvote.gov/es/voting/voting-at-home,2,no,Government
ocvote.gov,https://ocvote.gov/es/voting/voting-at-home,2,no,Government
ocvote.gov,https://ocvote.gov/es/faqs/ballot-pickup-faqs,2,no,Government
ocvote.gov,https://ocvote.gov/es/faqs/ballot-pickup-faqs,2,no,Government
ocvote.gov,https://ocvote.gov/es/faqs/vote-by-mail-faqs,1,no,Government
ocvote.gov,https://ocvote.gov/es/faqs/vote-by-mail-faqs,1,no,Government
www.nytimes.com,https://www.nytimes.com/es/interactive/2023/espanol/elecciones-2024-usa-candidatos.html,3,no,News
www.nytimes.com,https://www.nytimes.com/es/interactive/2023/espanol/elecciones-2024-usa-candidatos.html,3,no,News
www.nytimes.com,https://www.nytimes.com/es/topic/elecciones-2024-estados-unidos,1,no,News
www.nytimes.com,https://www.nytimes.com/es/topic/elecciones-2024-estados-unidos,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/11/espanol/estados-unidos/senado-encuesta-montana-florida-texas.html,3,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/11/espanol/estados-unidos/senado-encuesta-montana-florida-texas.html,3,no,News
www.nytimes.com,https://www.nytimes.com/es/interactive/2024/espanol/estados-unidos/encuesta-elecciones-presidencial-maine-2.html,2,no,News
www.nytimes.com,https://www.nytimes.com/es/interactive/2024/espanol/estados-unidos/encuesta-elecciones-presidencial-maine-2.html,2,no,News
www.nytimes.com,https://www.nytimes.com/es/interactive/2024/espanol/estados-unidos/encuesta-elecciones-presidencial-nuevo-hampshire.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/interactive/2024/espanol/estados-unidos/encuesta-elecciones-presidencial-nuevo-hampshire.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/24/espanol/opinion/trump-harris-elecciones-encuestas.html,2,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/24/espanol/opinion/trump-harris-elecciones-encuestas.html,2,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/23/espanol/estados-unidos/por-que-fallaron-encuestas-2020.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/23/espanol/estados-unidos/por-que-fallaron-encuestas-2020.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/09/04/espanol/estados-unidos/trump-harris-encuestas-elecciones.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/09/04/espanol/estados-unidos/trump-harris-encuestas-elecciones.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/interactive/2024/espanol/estados-unidos/encuesta-elecciones-presidencial-california.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/interactive/2024/espanol/estados-unidos/encuesta-elecciones-presidencial-california.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/09/23/espanol/estados-unidos/votantes-registrados-probables-ee-uu.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/09/23/espanol/estados-unidos/votantes-registrados-probables-ee-uu.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/25/espanol/estados-unidos/harris-trump-empatados-encuestas.html,2,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/25/espanol/estados-unidos/harris-trump-empatados-encuestas.html,2,no,News
